"","province","location","year","latinName","commonName","counts","catched","adult","pulli","not_catched"
"274","Antwerpen","Dessel",2017,"Branta canadensis","Canadese gans",6,NA,NA,NA,NA
"275","Antwerpen","Dessel",2017,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"276","Antwerpen","Dessel",2017,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"277","Antwerpen","Dessel",2017,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"278","Antwerpen","Dessel",2018,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"279","Antwerpen","Dessel",2018,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"280","Antwerpen","Dessel",2018,"Anser anser","Grauwe gans",31,NA,NA,NA,NA
"281","Antwerpen","Dessel",2018,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"282","Antwerpen","Dessel",2018,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"283","Antwerpen","Dessel",2018,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"284","Antwerpen","Dessel",2018,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"285","Antwerpen","Dessel",2018,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"286","Antwerpen","Dessel",2018,"Branta canadensis","Canadese gans",34,NA,NA,NA,NA
"287","Antwerpen","Dessel",2018,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"288","Antwerpen","Dessel",2018,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"289","Antwerpen","Dessel",2018,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"290","Antwerpen","Duffel",2013,"Alopochen aegyptiacus","Nijlgans",225,NA,NA,NA,NA
"291","Antwerpen","Duffel",2013,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"292","Antwerpen","Duffel",2013,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"293","Antwerpen","Duffel",2013,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"294","Antwerpen","Duffel",2013,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"295","Antwerpen","Duffel",2013,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"296","Antwerpen","Duffel",2013,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"297","Antwerpen","Duffel",2013,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"298","Antwerpen","Duffel",2013,"Branta canadensis","Canadese gans",4,NA,NA,NA,NA
"299","Antwerpen","Duffel",2013,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"300","Antwerpen","Duffel",2013,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"301","Antwerpen","Duffel",2013,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"302","Antwerpen","Duffel",2014,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"303","Antwerpen","Duffel",2014,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"304","Antwerpen","Duffel",2014,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"305","Antwerpen","Duffel",2014,"Anser anser forma domesticus","Soepgans",10,1,1,0,0
"306","Antwerpen","Duffel",2014,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"307","Antwerpen","Duffel",2014,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"308","Antwerpen","Duffel",2014,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"309","Antwerpen","Duffel",2014,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"310","Antwerpen","Duffel",2014,"Branta canadensis","Canadese gans",5,97,90,7,0
"311","Antwerpen","Duffel",2014,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"312","Antwerpen","Duffel",2014,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"313","Antwerpen","Duffel",2014,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"314","Antwerpen","Duffel",2015,"Alopochen aegyptiacus","Nijlgans",373,NA,NA,NA,NA
"315","Antwerpen","Duffel",2015,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"316","Antwerpen","Duffel",2015,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"317","Antwerpen","Duffel",2015,"Anser anser forma domesticus","Soepgans",13,NA,NA,NA,NA
"318","Antwerpen","Duffel",2015,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"319","Antwerpen","Duffel",2015,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"320","Antwerpen","Duffel",2015,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"321","Antwerpen","Duffel",2015,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"322","Antwerpen","Duffel",2015,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"323","Antwerpen","Duffel",2015,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"324","Antwerpen","Duffel",2015,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"325","Antwerpen","Duffel",2015,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"326","Antwerpen","Duffel",2016,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"327","Antwerpen","Duffel",2016,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"328","Antwerpen","Duffel",2016,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"329","Antwerpen","Duffel",2016,"Anser anser forma domesticus","Soepgans",9,NA,NA,NA,NA
"330","Antwerpen","Duffel",2016,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"331","Antwerpen","Duffel",2016,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"332","Antwerpen","Duffel",2016,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"333","Antwerpen","Duffel",2016,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"334","Antwerpen","Duffel",2016,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"335","Antwerpen","Duffel",2016,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"336","Antwerpen","Duffel",2016,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"337","Antwerpen","Duffel",2016,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"338","Antwerpen","Duffel",2017,"Alopochen aegyptiacus","Nijlgans",52,NA,NA,NA,NA
"339","Antwerpen","Duffel",2017,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"340","Antwerpen","Duffel",2017,"Anser anser","Grauwe gans",2,NA,NA,NA,NA
"341","Antwerpen","Duffel",2017,"Anser anser forma domesticus","Soepgans",6,NA,NA,NA,NA
"342","Antwerpen","Duffel",2017,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"343","Antwerpen","Duffel",2017,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"344","Antwerpen","Duffel",2017,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"345","Antwerpen","Duffel",2017,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"346","Antwerpen","Duffel",2017,"Branta canadensis","Canadese gans",8,NA,NA,NA,NA
"347","Antwerpen","Duffel",2017,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"348","Antwerpen","Duffel",2017,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"349","Antwerpen","Duffel",2017,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"350","Antwerpen","Duffel",2018,"Alopochen aegyptiacus","Nijlgans",75,NA,NA,NA,NA
"351","Antwerpen","Duffel",2018,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"352","Antwerpen","Duffel",2018,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"353","Antwerpen","Duffel",2018,"Anser anser forma domesticus","Soepgans",4,NA,NA,NA,NA
"354","Antwerpen","Duffel",2018,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"355","Antwerpen","Duffel",2018,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"356","Antwerpen","Duffel",2018,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"357","Antwerpen","Duffel",2018,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"358","Antwerpen","Duffel",2018,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"359","Antwerpen","Duffel",2018,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"360","Antwerpen","Duffel",2018,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"361","Antwerpen","Duffel",2018,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"362","Antwerpen","Kalmthout",2013,"Alopochen aegyptiacus","Nijlgans",2,NA,NA,NA,NA
"363","Antwerpen","Kalmthout",2013,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"364","Antwerpen","Kalmthout",2013,"Anser anser","Grauwe gans",4,NA,NA,NA,NA
"365","Antwerpen","Kalmthout",2013,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"366","Antwerpen","Kalmthout",2013,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"367","Antwerpen","Kalmthout",2013,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"368","Antwerpen","Kalmthout",2013,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"369","Antwerpen","Kalmthout",2013,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"370","Antwerpen","Kalmthout",2013,"Branta canadensis","Canadese gans",141,NA,NA,NA,NA
"371","Antwerpen","Kalmthout",2013,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"372","Antwerpen","Kalmthout",2013,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"373","Antwerpen","Kalmthout",2013,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"374","Antwerpen","Kalmthout",2014,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"375","Antwerpen","Kalmthout",2014,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"376","Antwerpen","Kalmthout",2014,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"377","Antwerpen","Kalmthout",2014,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"378","Antwerpen","Kalmthout",2014,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"379","Antwerpen","Kalmthout",2014,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"380","Antwerpen","Kalmthout",2014,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"381","Antwerpen","Kalmthout",2014,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"382","Antwerpen","Kalmthout",2014,"Branta canadensis","Canadese gans",196,NA,NA,NA,NA
"383","Antwerpen","Kalmthout",2014,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"384","Antwerpen","Kalmthout",2014,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"385","Antwerpen","Kalmthout",2014,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"386","Antwerpen","Kalmthout",2016,"Alopochen aegyptiacus","Nijlgans",7,NA,NA,NA,NA
"387","Antwerpen","Kalmthout",2016,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"388","Antwerpen","Kalmthout",2016,"Anser anser","Grauwe gans",27,NA,NA,NA,NA
"389","Antwerpen","Kalmthout",2016,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"390","Antwerpen","Kalmthout",2016,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"391","Antwerpen","Kalmthout",2016,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"392","Antwerpen","Kalmthout",2016,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"393","Antwerpen","Kalmthout",2016,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"394","Antwerpen","Kalmthout",2016,"Branta canadensis","Canadese gans",247,NA,NA,NA,NA
"395","Antwerpen","Kalmthout",2016,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"396","Antwerpen","Kalmthout",2016,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"397","Antwerpen","Kalmthout",2016,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"398","Antwerpen","Kalmthout",2017,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"399","Antwerpen","Kalmthout",2017,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"400","Antwerpen","Kalmthout",2017,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"401","Antwerpen","Kalmthout",2017,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"402","Antwerpen","Kalmthout",2017,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"403","Antwerpen","Kalmthout",2017,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"404","Antwerpen","Kalmthout",2017,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"405","Antwerpen","Kalmthout",2017,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"406","Antwerpen","Kalmthout",2017,"Branta canadensis","Canadese gans",131,NA,NA,NA,NA
"407","Antwerpen","Kalmthout",2017,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"408","Antwerpen","Kalmthout",2017,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"409","Antwerpen","Kalmthout",2017,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"410","Antwerpen","Kalmthout",2018,"Alopochen aegyptiacus","Nijlgans",13,NA,NA,NA,NA
"411","Antwerpen","Kalmthout",2018,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"412","Antwerpen","Kalmthout",2018,"Anser anser","Grauwe gans",7,NA,NA,NA,NA
"413","Antwerpen","Kalmthout",2018,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"414","Antwerpen","Kalmthout",2018,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"415","Antwerpen","Kalmthout",2018,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"416","Antwerpen","Kalmthout",2018,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"417","Antwerpen","Kalmthout",2018,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"418","Antwerpen","Kalmthout",2018,"Branta canadensis","Canadese gans",60,NA,NA,NA,NA
"419","Antwerpen","Kalmthout",2018,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"420","Antwerpen","Kalmthout",2018,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"421","Antwerpen","Kalmthout",2018,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"422","Antwerpen","Lier",2013,"Alopochen aegyptiacus","Nijlgans",58,NA,NA,NA,NA
"423","Antwerpen","Lier",2013,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"424","Antwerpen","Lier",2013,"Anser anser","Grauwe gans",2,NA,NA,NA,NA
"425","Antwerpen","Lier",2013,"Anser anser forma domesticus","Soepgans",2,NA,NA,NA,NA
"426","Antwerpen","Lier",2013,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"427","Antwerpen","Lier",2013,"Anser cygnoides forma domestica","Zwaangans",2,NA,NA,NA,NA
"428","Antwerpen","Lier",2013,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"429","Antwerpen","Lier",2013,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"430","Antwerpen","Lier",2013,"Branta canadensis","Canadese gans",73,NA,NA,NA,NA
"431","Antwerpen","Lier",2013,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"432","Antwerpen","Lier",2013,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"433","Antwerpen","Lier",2013,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"434","Antwerpen","Lier",2014,"Alopochen aegyptiacus","Nijlgans",99,NA,NA,NA,NA
"435","Antwerpen","Lier",2014,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"436","Antwerpen","Lier",2014,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"437","Antwerpen","Lier",2014,"Anser anser forma domesticus","Soepgans",14,NA,NA,NA,NA
"438","Antwerpen","Lier",2014,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"439","Antwerpen","Lier",2014,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"440","Antwerpen","Lier",2014,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"441","Antwerpen","Lier",2014,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"442","Antwerpen","Lier",2014,"Branta canadensis","Canadese gans",106,NA,NA,NA,NA
"443","Antwerpen","Lier",2014,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"444","Antwerpen","Lier",2014,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"445","Antwerpen","Lier",2014,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"446","Antwerpen","Lier",2015,"Alopochen aegyptiacus","Nijlgans",140,NA,NA,NA,NA
"447","Antwerpen","Lier",2015,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"448","Antwerpen","Lier",2015,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"449","Antwerpen","Lier",2015,"Anser anser forma domesticus","Soepgans",15,NA,NA,NA,NA
"450","Antwerpen","Lier",2015,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"451","Antwerpen","Lier",2015,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"452","Antwerpen","Lier",2015,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"453","Antwerpen","Lier",2015,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"454","Antwerpen","Lier",2015,"Branta canadensis","Canadese gans",12,NA,NA,NA,NA
"455","Antwerpen","Lier",2015,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"456","Antwerpen","Lier",2015,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"457","Antwerpen","Lier",2015,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"458","Antwerpen","Lier",2016,"Alopochen aegyptiacus","Nijlgans",42,NA,NA,NA,NA
"459","Antwerpen","Lier",2016,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"460","Antwerpen","Lier",2016,"Anser anser","Grauwe gans",1,NA,NA,NA,NA
"461","Antwerpen","Lier",2016,"Anser anser forma domesticus","Soepgans",16,NA,NA,NA,NA
"462","Antwerpen","Lier",2016,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"463","Antwerpen","Lier",2016,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"464","Antwerpen","Lier",2016,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"465","Antwerpen","Lier",2016,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"466","Antwerpen","Lier",2016,"Branta canadensis","Canadese gans",49,NA,NA,NA,NA
"467","Antwerpen","Lier",2016,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"468","Antwerpen","Lier",2016,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"469","Antwerpen","Lier",2016,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"470","Antwerpen","Lier",2017,"Alopochen aegyptiacus","Nijlgans",176,NA,NA,NA,NA
"471","Antwerpen","Lier",2017,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"472","Antwerpen","Lier",2017,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"473","Antwerpen","Lier",2017,"Anser anser forma domesticus","Soepgans",1,NA,NA,NA,NA
"474","Antwerpen","Lier",2017,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"475","Antwerpen","Lier",2017,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"476","Antwerpen","Lier",2017,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"477","Antwerpen","Lier",2017,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"478","Antwerpen","Lier",2017,"Branta canadensis","Canadese gans",40,NA,NA,NA,NA
"479","Antwerpen","Lier",2017,"Branta leucopsis","Brandgans",2,NA,NA,NA,NA
"480","Antwerpen","Lier",2017,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"481","Antwerpen","Lier",2017,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"482","Antwerpen","Lier",2018,"Alopochen aegyptiacus","Nijlgans",230,NA,NA,NA,NA
"483","Antwerpen","Lier",2018,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"484","Antwerpen","Lier",2018,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"485","Antwerpen","Lier",2018,"Anser anser forma domesticus","Soepgans",6,NA,NA,NA,NA
"486","Antwerpen","Lier",2018,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"487","Antwerpen","Lier",2018,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"488","Antwerpen","Lier",2018,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"489","Antwerpen","Lier",2018,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"490","Antwerpen","Lier",2018,"Branta canadensis","Canadese gans",8,NA,NA,NA,NA
"491","Antwerpen","Lier",2018,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"492","Antwerpen","Lier",2018,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"493","Antwerpen","Lier",2018,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"494","Antwerpen","Malle",2013,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"495","Antwerpen","Malle",2013,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"496","Antwerpen","Malle",2013,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"497","Antwerpen","Malle",2013,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"498","Antwerpen","Malle",2013,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"499","Antwerpen","Malle",2013,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"500","Antwerpen","Malle",2013,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"501","Antwerpen","Malle",2013,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"502","Antwerpen","Malle",2013,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"503","Antwerpen","Malle",2013,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"504","Antwerpen","Malle",2013,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"505","Antwerpen","Malle",2013,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"506","Antwerpen","Malle",2014,"Alopochen aegyptiacus","Nijlgans",10,NA,NA,NA,NA
"507","Antwerpen","Malle",2014,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"508","Antwerpen","Malle",2014,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"509","Antwerpen","Malle",2014,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"510","Antwerpen","Malle",2014,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"511","Antwerpen","Malle",2014,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"512","Antwerpen","Malle",2014,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"513","Antwerpen","Malle",2014,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"514","Antwerpen","Malle",2014,"Branta canadensis","Canadese gans",6,NA,NA,NA,NA
"515","Antwerpen","Malle",2014,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"516","Antwerpen","Malle",2014,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"517","Antwerpen","Malle",2014,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"518","Antwerpen","Malle",2016,"Alopochen aegyptiacus","Nijlgans",6,NA,NA,NA,NA
"519","Antwerpen","Malle",2016,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"520","Antwerpen","Malle",2016,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"521","Antwerpen","Malle",2016,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"522","Antwerpen","Malle",2016,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"523","Antwerpen","Malle",2016,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"524","Antwerpen","Malle",2016,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"525","Antwerpen","Malle",2016,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"526","Antwerpen","Malle",2016,"Branta canadensis","Canadese gans",0,NA,NA,NA,NA
"527","Antwerpen","Malle",2016,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"528","Antwerpen","Malle",2016,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"529","Antwerpen","Malle",2016,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"530","Antwerpen","Mechelen",2013,"Alopochen aegyptiacus","Nijlgans",107,0,0,0,100
"531","Antwerpen","Mechelen",2013,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"532","Antwerpen","Mechelen",2013,"Anser anser","Grauwe gans",73,100,93,7,25
"533","Antwerpen","Mechelen",2013,"Anser anser forma domesticus","Soepgans",4,12,1,0,0
"534","Antwerpen","Mechelen",2013,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"535","Antwerpen","Mechelen",2013,"Anser cygnoides forma domestica","Zwaangans",1,NA,NA,NA,NA
"536","Antwerpen","Mechelen",2013,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"537","Antwerpen","Mechelen",2013,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"538","Antwerpen","Mechelen",2013,"Branta canadensis","Canadese gans",208,172,7,25,0
"539","Antwerpen","Mechelen",2013,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
"540","Antwerpen","Mechelen",2013,"Branta ruficollis","Roodhalsgans",0,NA,NA,NA,NA
"541","Antwerpen","Mechelen",2013,"Chloephaga picta","Magelhaengans",0,NA,NA,NA,NA
"542","Antwerpen","Mechelen",2014,"Alopochen aegyptiacus","Nijlgans",0,NA,NA,NA,NA
"543","Antwerpen","Mechelen",2014,"Anser albifrons","Kolgans",0,NA,NA,NA,NA
"544","Antwerpen","Mechelen",2014,"Anser anser","Grauwe gans",0,NA,NA,NA,NA
"545","Antwerpen","Mechelen",2014,"Anser anser forma domesticus","Soepgans",0,NA,NA,NA,NA
"546","Antwerpen","Mechelen",2014,"Anser brachyrhynchus","Kleine rietgans",0,NA,NA,NA,NA
"547","Antwerpen","Mechelen",2014,"Anser cygnoides forma domestica","Zwaangans",0,NA,NA,NA,NA
"548","Antwerpen","Mechelen",2014,"Anser erythropus","Dwerggans",0,NA,NA,NA,NA
"549","Antwerpen","Mechelen",2014,"Anser indicus","Indische gans",0,NA,NA,NA,NA
"550","Antwerpen","Mechelen",2014,"Branta canadensis","Canadese gans",4,NA,NA,NA,NA
"551","Antwerpen","Mechelen",2014,"Branta leucopsis","Brandgans",0,NA,NA,NA,NA
